module_order,module_title,lesson_order,lesson_title,step_order,step_title,step_type,checker_type,xp,difficulty,estimated_minutes
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",6,Типы и память,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",7,Циклы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",8,Списки,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",8,Списки,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",8,Списки,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",8,Списки,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",8,Списки,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",8,Списки,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",8,Списки,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",8,Списки,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",8,Списки,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",8,Списки,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",8,Списки,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",8,Списки,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",9,Функции,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",9,Функции,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",9,Функции,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",9,Функции,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",9,Функции,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",9,Функции,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",9,Функции,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",9,Функции,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",9,Функции,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",9,Функции,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",9,Функции,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",9,Функции,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",10,"Кортежи, множества, словари",12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",11,map/filter/lambda,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",12,datetime,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",12,datetime,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",12,datetime,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",12,datetime,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",12,datetime,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",12,datetime,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",12,datetime,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",12,datetime,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",12,datetime,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",12,datetime,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",12,datetime,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",12,datetime,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",13,Итераторы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",14,Генераторы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",15,Декораторы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",16,Контекстные менеджеры,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,2,Сумма,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,3,Возраст,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,6,Формат,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,8,Граница,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,11,Чистый вывод,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",17,Исключения,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,2,Разогрев,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,3,Команда,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,6,Ошибка,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,8,Кейс,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,11,Край,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",18,AI для учёбы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,2,Разогрев,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,3,Команда,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,6,Ошибка,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,8,Кейс,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,11,Край,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",19,Как работает компьютер,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,2,Разогрев,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,3,Команда,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,6,Ошибка,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,8,Кейс,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,11,Край,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",20,Терминал: база,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,2,Разогрев,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,3,Команда,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,6,Ошибка,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,7,Мини-лаб,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,8,Кейс,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,10,Работа,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,11,Край,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",21,Терминал: процессы,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,2,status,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,3,commit,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,6,diff,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,7,Ветка,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,8,Конфликт,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,9,Проверка,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,10,remote,project,ide_plugin,100,1,46
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,11,rebase,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",22,Git: первые коммиты,12,Итоги,summary,,25,1,10
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,1,Смысл,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,2,status,practice,python_stdout,60,1,21
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,3,commit,practice,ide_plugin,60,1,21
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,4,Контроль,test,quiz_single,40,1,11
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,5,Правило,theory,,30,1,15
1,"Модуль 1. Python Core, терминал, Git",23,Git: индекс и история,6,diff,practice,python_stdout,60,1,21
