module_order,module_title,lesson_order,lesson_title,step_order,step_title,step_type,checker_type,xp,difficulty,estimated_minutes
3,Глава 3. Java Metanit,30,Анонимные классы,1,Теория,theory,,30,1,20
3,Глава 3. Java Metanit,30,Анонимные классы,2,Квиз,test,quiz_single,45,1,10
3,Глава 3. Java Metanit,30,Анонимные классы,3,Практика,practice,java_stdout,75,2,25
3,Глава 3. Java Metanit,31,Type Erasure (Стирание типов),1,Теория,theory,,30,1,20
3,Глава 3. Java Metanit,31,Type Erasure (Стирание типов),2,Квиз,test,quiz_single,45,1,10
3,Глава 3. Java Metanit,31,Type Erasure (Стирание типов),3,Практика,practice,java_stdout,75,2,25
3,Глава 3. Java Metanit,32,Подстановочные знаки wildcards в обобщениях,1,Теория,theory,,30,1,20
3,Глава 3. Java Metanit,32,Подстановочные знаки wildcards в обобщениях,2,Квиз,test,quiz_single,45,1,10
3,Глава 3. Java Metanit,32,Подстановочные знаки wildcards в обобщениях,3,Практика,practice,java_stdout,75,2,25
4,Глава 4. Java Metanit,1,Оператор throws и throw,1,Теория,theory,,30,1,20
4,Глава 4. Java Metanit,1,Оператор throws и throw,2,Квиз,test,quiz_single,45,1,10
4,Глава 4. Java Metanit,1,Оператор throws и throw,3,Практика,practice,java_stdout,75,2,25
4,Глава 4. Java Metanit,2,Классы исключений,1,Теория,theory,,30,1,20
4,Глава 4. Java Metanit,2,Классы исключений,2,Квиз,test,quiz_single,45,1,10
4,Глава 4. Java Metanit,2,Классы исключений,3,Практика,practice,java_stdout,75,2,25
4,Глава 4. Java Metanit,3,Создание своих классов исключений,1,Теория,theory,,30,1,20
4,Глава 4. Java Metanit,3,Создание своих классов исключений,2,Квиз,test,quiz_single,45,1,10
4,Глава 4. Java Metanit,3,Создание своих классов исключений,3,Практика,practice,java_stdout,75,2,25
4,Глава 4. Java Metanit,4,Assert,1,Теория,theory,,30,1,20
4,Глава 4. Java Metanit,4,Assert,2,Квиз,test,quiz_single,45,1,10
4,Глава 4. Java Metanit,4,Assert,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,1,Типы коллекций. Интерфейс Collection,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,1,Типы коллекций. Интерфейс Collection,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,1,Типы коллекций. Интерфейс Collection,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,2,Класс ArrayList и интерфейс List,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,2,Класс ArrayList и интерфейс List,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,2,Класс ArrayList и интерфейс List,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,3,Связанный список LinkedList,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,3,Связанный список LinkedList,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,3,Связанный список LinkedList,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,4,Интерфейс Set и хеш-таблицы HashSet,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,4,Интерфейс Set и хеш-таблицы HashSet,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,4,Интерфейс Set и хеш-таблицы HashSet,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,5,Деревья TreeSet и интерфейсы SortedSet и NavigableSet,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,5,Деревья TreeSet и интерфейсы SortedSet и NavigableSet,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,5,Деревья TreeSet и интерфейсы SortedSet и NavigableSet,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,6,Интерфейсы Comparable и Comparator. Сортировка,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,6,Интерфейсы Comparable и Comparator. Сортировка,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,6,Интерфейсы Comparable и Comparator. Сортировка,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,7,Очереди и стеки. Классы ArrayDeque и PriorityQueue,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,7,Очереди и стеки. Классы ArrayDeque и PriorityQueue,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,7,Очереди и стеки. Классы ArrayDeque и PriorityQueue,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,8,Словари. Интерфейс Map и класс HashMap,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,8,Словари. Интерфейс Map и класс HashMap,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,8,Словари. Интерфейс Map и класс HashMap,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,9,Интерфейсы SortedMap и NavigableMap. Класс TreeMap,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,9,Интерфейсы SortedMap и NavigableMap. Класс TreeMap,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,9,Интерфейсы SortedMap и NavigableMap. Класс TreeMap,3,Практика,practice,java_stdout,75,2,25
5,Глава 5. Java Metanit,10,Итераторы. Iterator и Iterable,1,Теория,theory,,30,1,20
5,Глава 5. Java Metanit,10,Итераторы. Iterator и Iterable,2,Квиз,test,quiz_single,45,1,10
5,Глава 5. Java Metanit,10,Итераторы. Iterator и Iterable,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,1,Потоки ввода-вывода. Работа с файлами,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,1,Потоки ввода-вывода. Работа с файлами,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,1,Потоки ввода-вывода. Работа с файлами,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,2,Закрытие потоков и конструкция try-с-ресурсами,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,2,Закрытие потоков и конструкция try-с-ресурсами,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,2,Закрытие потоков и конструкция try-с-ресурсами,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,3,Чтение и запись файлов. FileInputStream и FileOutputStream,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,3,Чтение и запись файлов. FileInputStream и FileOutputStream,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,3,Чтение и запись файлов. FileInputStream и FileOutputStream,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,4,Классы ByteArrayInputStream и ByteArrayOutputStream,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,4,Классы ByteArrayInputStream и ByteArrayOutputStream,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,4,Классы ByteArrayInputStream и ByteArrayOutputStream,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,5,Буферизованные потоки BufferedInputStream и BufferedOutputStream,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,5,Буферизованные потоки BufferedInputStream и BufferedOutputStream,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,5,Буферизованные потоки BufferedInputStream и BufferedOutputStream,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,6,Форматируемый ввод и вывод. PrintStream и PrintWriter,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,6,Форматируемый ввод и вывод. PrintStream и PrintWriter,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,6,Форматируемый ввод и вывод. PrintStream и PrintWriter,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,7,Классы DataOutputStream и DataInputStream,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,7,Классы DataOutputStream и DataInputStream,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,7,Классы DataOutputStream и DataInputStream,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,8,Чтение и запись текстовых файлов,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,8,Чтение и запись текстовых файлов,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,8,Чтение и запись текстовых файлов,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,9,Буферизация символьных потоков. BufferedReader и BufferedWriter,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,9,Буферизация символьных потоков. BufferedReader и BufferedWriter,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,9,Буферизация символьных потоков. BufferedReader и BufferedWriter,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,10,Сериализация,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,10,Сериализация,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,10,Сериализация,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,11,Класс File. Работа с файлами и каталогами,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,11,Класс File. Работа с файлами и каталогами,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,11,Класс File. Работа с файлами и каталогами,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,12,Работа с ZIP-архивами,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,12,Работа с ZIP-архивами,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,12,Работа с ZIP-архивами,3,Практика,practice,java_stdout,75,2,25
6,Глава 6. Java Metanit,13,Класс Console,1,Теория,theory,,30,1,20
6,Глава 6. Java Metanit,13,Класс Console,2,Квиз,test,quiz_single,45,1,10
6,Глава 6. Java Metanit,13,Класс Console,3,Практика,practice,java_stdout,75,2,25
7,Глава 7. Java Metanit,1,Введение в строки. Класс String,1,Теория,theory,,30,1,20
7,Глава 7. Java Metanit,1,Введение в строки. Класс String,2,Квиз,test,quiz_single,45,1,10
7,Глава 7. Java Metanit,1,Введение в строки. Класс String,3,Практика,practice,java_stdout,75,2,25
7,Глава 7. Java Metanit,2,Основные операции со строками,1,Теория,theory,,30,1,20
7,Глава 7. Java Metanit,2,Основные операции со строками,2,Квиз,test,quiz_single,45,1,10
7,Глава 7. Java Metanit,2,Основные операции со строками,3,Практика,practice,java_stdout,75,2,25
7,Глава 7. Java Metanit,3,StringBuffer и StringBuilder,1,Теория,theory,,30,1,20
7,Глава 7. Java Metanit,3,StringBuffer и StringBuilder,2,Квиз,test,quiz_single,45,1,10
7,Глава 7. Java Metanit,3,StringBuffer и StringBuilder,3,Практика,practice,java_stdout,75,2,25
7,Глава 7. Java Metanit,4,Регулярные выражения,1,Теория,theory,,30,1,20
7,Глава 7. Java Metanit,4,Регулярные выражения,2,Квиз,test,quiz_single,45,1,10
7,Глава 7. Java Metanit,4,Регулярные выражения,3,Практика,practice,java_stdout,75,2,25
8,Глава 8. Java Metanit,1,Многопоточное программирование и класс Thread,1,Теория,theory,,30,1,20
8,Глава 8. Java Metanit,1,Многопоточное программирование и класс Thread,2,Квиз,test,quiz_single,45,1,10
8,Глава 8. Java Metanit,1,Многопоточное программирование и класс Thread,3,Практика,practice,java_stdout,75,2,25
8,Глава 8. Java Metanit,2,Создание и выполнение потоков,1,Теория,theory,,30,1,20
8,Глава 8. Java Metanit,2,Создание и выполнение потоков,2,Квиз,test,quiz_single,45,1,10
8,Глава 8. Java Metanit,2,Создание и выполнение потоков,3,Практика,practice,java_stdout,75,2,25
8,Глава 8. Java Metanit,3,Синхронизация потоков. Оператор synchronized,1,Теория,theory,,30,1,20
8,Глава 8. Java Metanit,3,Синхронизация потоков. Оператор synchronized,2,Квиз,test,quiz_single,45,1,10
8,Глава 8. Java Metanit,3,Синхронизация потоков. Оператор synchronized,3,Практика,practice,java_stdout,75,2,25
